,0,1
0,0.9182874361896604,0.08171256381033966
1,0.9182874361896604,0.08171256381033966
2,0.9182874361896604,0.08171256381033966
3,0.9459721361001713,0.05402786389982873
4,0.9459721361001713,0.05402786389982873
5,0.9419421234408087,0.05805787655919123
6,0.9355569403455049,0.06444305965449512
7,0.9182874361896604,0.08171256381033966
8,0.932626780173923,0.06737321982607707
9,0.932626780173923,0.06737321982607707
10,0.9317406828096171,0.0682593171903829
11,0.9317406828096171,0.0682593171903829
12,0.9317406828096171,0.0682593171903829
13,0.9182874361896604,0.08171256381033966
14,0.9182874361896604,0.08171256381033966
15,0.9182874361896604,0.08171256381033966
16,0.9325288543788662,0.06747114562113374
17,0.9325288543788662,0.06747114562113374
18,0.9325288543788662,0.06747114562113374
19,0.9182874361896604,0.08171256381033966
20,0.9182874361896604,0.08171256381033966
21,0.9182874361896604,0.08171256381033966
22,0.9444267651996959,0.055573234800304044
23,0.9444267651996959,0.055573234800304044
24,0.9182874361896604,0.08171256381033966
25,0.9443168412010726,0.05568315879892736
26,0.9443168412010726,0.05568315879892736
27,0.9461707874055495,0.05382921259445053
28,0.9461707874055495,0.05382921259445053
29,0.9461707874055495,0.05382921259445053
30,0.9296046763195842,0.07039532368041578
31,0.9307434707139716,0.06925652928602843
32,0.9307434707139716,0.06925652928602843
33,0.9441016256395368,0.05589837436046317
34,0.8968292040286054,0.10317079597139457
35,0.9436134384271021,0.056386561572897856
36,0.9436134384271021,0.056386561572897856
37,0.9436134384271021,0.056386561572897856
38,0.9430163501694029,0.056983649830597095
39,0.8884119249895096,0.11158807501049037
40,0.9182874361896604,0.08171256381033966
41,0.9182874361896604,0.08171256381033966
42,0.8987995404014264,0.10120045959857354
43,0.1472453713758468,0.8527546286241532
44,0.1459252401521648,0.8540747598478352
45,0.9412060607160209,0.05879393928397919
46,0.9412228331315851,0.05877716686841496
47,0.9412228331315851,0.05877716686841496
48,0.9182874361896604,0.08171256381033966
49,0.941869532047685,0.05813046795231503
50,0.941869532047685,0.05813046795231503
51,0.8676769147547777,0.13232308524522227
52,0.9182874361896604,0.08171256381033966
53,0.9444381307426535,0.05556186925734656
54,0.9444381307426535,0.05556186925734656
55,0.9394650963268835,0.06053490367311654
56,0.9326925374992381,0.06730746250076194
57,0.5949922570892489,0.40500774291075115
58,0.679136733542011,0.320863266457989
59,0.9329684829236626,0.06703151707633731
60,0.9329684829236626,0.06703151707633731
61,0.9329684829236626,0.06703151707633731
62,0.947548310123233,0.05245168987676701
63,0.947548310123233,0.05245168987676701
64,0.947548310123233,0.05245168987676701
65,0.9462499617515846,0.053750038248415365
66,0.9462499617515846,0.053750038248415365
67,0.9462499617515846,0.053750038248415365
68,0.9182874361896604,0.08171256381033966
69,0.9454124181927286,0.054587581807271385
70,0.9454124181927286,0.054587581807271385
71,0.9402130165283168,0.059786983471683174
72,0.8694969804190662,0.1305030195809338
73,0.9344258584962488,0.06557414150375124
74,0.9182874361896604,0.08171256381033966
75,0.9437821311308283,0.056217868869171655
76,0.9437821311308283,0.056217868869171655
77,0.9182874361896604,0.08171256381033966
78,0.9311798757469265,0.06882012425307345
79,0.9475122184459558,0.052487781554044224
80,0.9475122184459558,0.052487781554044224
81,0.9475122184459558,0.052487781554044224
82,0.9418911621067952,0.05810883789320471
83,0.9424806137038358,0.05751938629616414
84,0.9424806137038358,0.05751938629616414
85,0.9424806137038358,0.05751938629616414
86,0.933017166098232,0.06698283390176797
87,0.930053746037143,0.06994625396285697
88,0.9319717169995027,0.06802828300049737
89,0.9363032470826773,0.06369675291732273
90,0.9363032470826773,0.06369675291732273
91,0.9362166019730971,0.06378339802690289
92,0.8740778786674457,0.12592212133255432
93,0.8749880721926789,0.1250119278073211
94,0.8749880721926789,0.1250119278073211
95,0.6747321107908628,0.3252678892091372
96,0.9474141370367537,0.05258586296324626
97,0.9474141370367537,0.05258586296324626
98,0.9474141370367537,0.05258586296324626
99,0.9093783264754524,0.09062167352454766
100,0.9182874361896604,0.08171256381033966
101,0.9182874361896604,0.08171256381033966
102,0.9182874361896604,0.08171256381033966
103,0.9460015143868187,0.053998485613181275
104,0.9460015143868187,0.053998485613181275
105,0.9460015143868187,0.053998485613181275
106,0.9407523279287896,0.059247672071210435
107,0.9182874361896604,0.08171256381033966
108,0.9182874361896604,0.08171256381033966
109,0.9182874361896604,0.08171256381033966
110,0.8027516964101427,0.1972483035898574
111,0.9285044899327263,0.07149551006727373
112,0.9182874361896604,0.08171256381033966
113,0.8551029705754631,0.14489702942453683
114,0.8433402143532609,0.15665978564673907
115,0.6901457202778667,0.3098542797221333
116,0.933017166098232,0.06698283390176797
117,0.933017166098232,0.06698283390176797
118,0.933017166098232,0.06698283390176797
119,0.939857157246439,0.06014284275356098
120,0.939857157246439,0.06014284275356098
121,0.939857157246439,0.06014284275356098
122,0.9357780738829555,0.06422192611704453
123,0.933017166098232,0.06698283390176797
124,0.933017166098232,0.06698283390176797
125,0.933017166098232,0.06698283390176797
126,0.8172120809649004,0.18278791903509958
127,0.9182874361896604,0.08171256381033966
128,0.9399019124067926,0.06009808759320745
129,0.9399019124067926,0.06009808759320745
130,0.9351861824082335,0.06481381759176656
131,0.9182874361896604,0.08171256381033966
132,0.9427601820817887,0.057239817918211325
133,0.9427601820817887,0.057239817918211325
134,0.9405884920239661,0.05941150797603392
135,0.42227229765712304,0.577727702342877
136,0.9309581031130076,0.06904189688699236
137,0.9309581031130076,0.06904189688699236
138,0.28679973073362586,0.7132002692663741
139,0.7273956197811537,0.27260438021884625
140,0.9182874361896604,0.08171256381033966
141,0.9182874361896604,0.08171256381033966
142,0.9182874361896604,0.08171256381033966
143,0.9182874361896604,0.08171256381033966
144,0.9445310517737935,0.05546894822620648
145,0.9445310517737935,0.05546894822620648
146,0.5369499585362982,0.4630500414637017
147,0.7158771447467018,0.2841228552532981
148,0.9460939141760745,0.05390608582392549
149,0.9460939141760745,0.05390608582392549
150,0.9460939141760745,0.05390608582392549
151,0.9332677249296426,0.06673227507035738
152,0.9280857315876104,0.07191426841238961
153,0.9470668878601243,0.052933112139875754
154,0.9470668878601243,0.052933112139875754
155,0.9470668878601243,0.052933112139875754
156,0.9458923884666571,0.054107611533342835
157,0.9458923884666571,0.054107611533342835
158,0.9458923884666571,0.054107611533342835
159,0.45570870138877095,0.544291298611229
160,0.8923035008437592,0.10769649915624084
161,0.8167598643180181,0.18324013568198189
162,0.9328222362916992,0.0671777637083008
163,0.9328222362916992,0.0671777637083008
164,0.9328222362916992,0.0671777637083008
165,0.9182874361896604,0.08171256381033966
166,0.9442432258626638,0.05575677413733618
167,0.9442432258626638,0.05575677413733618
168,0.9391276211005037,0.0608723788994963
169,0.9270946962123767,0.07290530378762322
170,0.9324798419825943,0.06752015801740578
171,0.9324798419825943,0.06752015801740578
172,0.9304344267889044,0.06956557321109556
173,0.9270012612037424,0.0729987387962576
174,0.5146132528671745,0.48538674713282554
175,0.9433793165129924,0.05662068348700758
176,0.9433793165129924,0.05662068348700758
177,0.9433793165129924,0.05662068348700758
178,0.8329083938924108,0.16709160610758922
179,0.8329083938924108,0.16709160610758922
180,0.7905086701833282,0.20949132981667185
181,0.9182874361896604,0.08171256381033966
182,0.9362872222621808,0.06371277773781919
183,0.9362872222621808,0.06371277773781919
184,0.9182874361896604,0.08171256381033966
185,0.8389981565190199,0.16100184348098018
186,0.8389981565190199,0.16100184348098018
187,0.8589605428576724,0.1410394571423276
188,0.6477012404085154,0.35229875959148454
189,0.7640189477248821,0.23598105227511793
190,0.10020142600190463,0.8997985739980954
191,0.12933018371880411,0.8706698162811959
192,0.26388023535721616,0.7361197646427838
193,0.933017166098232,0.06698283390176797
194,0.933017166098232,0.06698283390176797
195,0.9267202939238424,0.07327970607615768
196,0.9267202939238424,0.07327970607615768
197,0.9182874361896604,0.08171256381033966
198,0.813410097474142,0.18658990252585805
199,0.9444607592074159,0.05553924079258405
200,0.9444607592074159,0.05553924079258405
201,0.9444607592074159,0.05553924079258405
202,0.9182874361896604,0.08171256381033966
203,0.9461310189966923,0.05386898100330778
204,0.9461310189966923,0.05386898100330778
205,0.7903906244091815,0.20960937559081852
206,0.933017166098232,0.06698283390176797
207,0.933017166098232,0.06698283390176797
208,0.933017166098232,0.06698283390176797
209,0.946091316280756,0.05390868371924393
210,0.946091316280756,0.05390868371924393
211,0.946091316280756,0.05390868371924393
212,0.9407938846848214,0.05920611531517858
213,0.9466168812843974,0.053383118715602675
214,0.9466168812843974,0.053383118715602675
215,0.9319878986551088,0.0680121013448912
216,0.9319878986551088,0.0680121013448912
217,0.9319878986551088,0.0680121013448912
218,0.9344391508967823,0.06556084910321769
219,0.9344391508967823,0.06556084910321769
220,0.931234876131499,0.068765123868501
221,0.912009666091879,0.0879903339081211
222,0.9182874361896604,0.08171256381033966
223,0.9462499617515846,0.053750038248415365
224,0.9462499617515846,0.053750038248415365
225,0.9328710180388515,0.06712898196114843
226,0.9328710180388515,0.06712898196114843
227,0.9328710180388515,0.06712898196114843
228,0.9182874361896604,0.08171256381033966
229,0.9343896824444733,0.06561031755552675
230,0.9343896824444733,0.06561031755552675
231,0.9203471392615882,0.07965286073841185
232,0.9203471392615882,0.07965286073841185
233,0.9203471392615882,0.07965286073841185
234,0.9434523252943668,0.05654767470563315
235,0.9434523252943668,0.05654767470563315
236,0.9434523252943668,0.05654767470563315
237,0.9424209776347162,0.05757902236528382
238,0.9424209776347162,0.05757902236528382
239,0.9424209776347162,0.05757902236528382
240,0.9328222362916992,0.0671777637083008
241,0.9459801328397259,0.054019867160274085
242,0.9459801328397259,0.054019867160274085
243,0.9161405587509664,0.08385944124903354
244,0.9102023030695076,0.0897976969304924
245,0.9102023030695076,0.0897976969304924
246,0.9182874361896604,0.08171256381033966
247,0.9378828811974409,0.06211711880255909
248,0.9378828811974409,0.06211711880255909
249,0.9400666214075649,0.059933378592435055
250,0.7847047015270504,0.2152952984729496
251,0.9182874361896604,0.08171256381033966
252,0.9317406828096171,0.0682593171903829
253,0.9317406828096171,0.0682593171903829
254,0.9434743978503083,0.056525602149691746
255,0.9182874361896604,0.08171256381033966
256,0.9403947537796847,0.059605246220315315
257,0.9403947537796847,0.059605246220315315
258,0.870433794351017,0.12956620564898297
259,0.9182874361896604,0.08171256381033966
260,0.9462499617515846,0.053750038248415365
261,0.9462499617515846,0.053750038248415365
262,0.8458170997836632,0.1541829002163369
263,0.9182874361896604,0.08171256381033966
264,0.9461310189966923,0.05386898100330778
265,0.9461310189966923,0.05386898100330778
266,0.9462499617515846,0.053750038248415365
267,0.9462499617515846,0.053750038248415365
268,0.9462499617515846,0.053750038248415365
269,0.9074235310166255,0.09257646898337443
270,0.9182874361896604,0.08171256381033966
271,0.9193830755497613,0.08061692445023869
272,0.9193830755497613,0.08061692445023869
273,0.9210355458738498,0.07896445412615019
274,0.9323727170962282,0.0676272829037719
275,0.9323727170962282,0.0676272829037719
276,0.9323727170962282,0.0676272829037719
277,0.9182874361896604,0.08171256381033966
278,0.9462499617515846,0.053750038248415365
279,0.9462499617515846,0.053750038248415365
280,0.9049055744167421,0.0950944255832579
281,0.9052992311477824,0.09470076885221758
282,0.933017166098232,0.06698283390176797
283,0.933017166098232,0.06698283390176797
284,0.933017166098232,0.06698283390176797
285,0.9308970997548416,0.06910290024515836
286,0.9415307953909514,0.05846920460904857
287,0.9415307953909514,0.05846920460904857
288,0.9415307953909514,0.05846920460904857
289,0.9181841655305569,0.08181583446944313
290,0.9181841655305569,0.08181583446944313
291,0.9181841655305569,0.08181583446944313
292,0.8910623063486973,0.10893769365130272
293,0.933017166098232,0.06698283390176797
294,0.928885506504668,0.07111449349533204
295,0.928885506504668,0.07111449349533204
296,0.9182874361896604,0.08171256381033966
297,0.9462499617515846,0.053750038248415365
298,0.9462499617515846,0.053750038248415365
299,0.6447026048427373,0.35529739515726266
300,0.6447026048427373,0.35529739515726266
301,0.6447026048427373,0.35529739515726266
302,0.5049616593036762,0.4950383406963238
303,0.9426151577758863,0.05738484222411369
304,0.9426151577758863,0.05738484222411369
305,0.9426151577758863,0.05738484222411369
306,0.9182874361896604,0.08171256381033966
307,0.9182874361896604,0.08171256381033966
308,0.9182874361896604,0.08171256381033966
309,0.9182874361896604,0.08171256381033966
310,0.9182874361896604,0.08171256381033966
311,0.9182874361896604,0.08171256381033966
312,0.9461390868800729,0.053860913119927176
313,0.9461390868800729,0.053860913119927176
314,0.9408556338219741,0.059144366178025924
315,0.6833469932061957,0.3166530067938043
316,0.9182874361896604,0.08171256381033966
317,0.9207581441326742,0.07924185586732577
318,0.9207581441326742,0.07924185586732577
319,0.9198601653645193,0.08013983463548069
320,0.828658717138623,0.17134128286137698
321,0.9182874361896604,0.08171256381033966
322,0.9430841051072775,0.056915894892722536
323,0.9430841051072775,0.056915894892722536
324,0.9272501763923913,0.07274982360760876
325,0.9272501763923913,0.07274982360760876
